11.0				
0.0	0.0			
0.0	0.0			
0.0	0.0			
1.00E-05	83.26938	0.27696	0.00E+00	0.00E+00
1.06E-05	80.79041	0.26869	0.00E+00	0.00E+00
1.13E-05	78.5212	0.26112	0.00E+00	0.00E+00
1.19E-05	76.43378	0.25416	0.00E+00	0.00E+00
1.25E-05	74.50511	0.24772	0.00E+00	0.00E+00
1.37E-05	71.05352	0.2362	0.00E+00	0.00E+00
1.50E-05	68.04311	0.22616	0.00E+00	0.00E+00
1.50E-05	68.03792	0.22614	0.00E+00	0.00E+00
1.50E-05	68.02688	0.2261	0.00E+00	0.00E+00
1.50E-05	68.01587	0.22606	0.00E+00	0.00E+00
1.50E-05	67.99384	0.22599	0.00E+00	0.00E+00
1.50E-05	67.94986	0.22584	0.00E+00	0.00E+00
1.51E-05	67.86217	0.22555	0.00E+00	0.00E+00
1.52E-05	67.68781	0.22497	0.00E+00	0.00E+00
1.53E-05	67.34309	0.22382	0.00E+00	0.00E+00
1.56E-05	66.66924	0.22157	0.00E+00	0.00E+00
1.63E-05	65.38042	0.21727	0.00E+00	0.00E+00
1.75E-05	63.01343	0.20936	0.00E+00	0.00E+00
1.88E-05	60.88766	0.20226	0.00E+00	0.00E+00
2.00E-05	58.96477	0.19584	0.00E+00	0.00E+00
2.19E-05	56.39623	0.18726	0.00E+00	0.00E+00
2.38E-05	54.13882	0.17972	0.00E+00	0.00E+00
2.56E-05	52.13449	0.17302	0.00E+00	0.00E+00
2.75E-05	50.33929	0.16701	0.00E+00	0.00E+00
2.94E-05	48.7347	0.16165	0.00E+00	0.00E+00
3.12E-05	47.27586	0.15677	0.00E+00	0.00E+00
3.31E-05	45.94202	0.1523	0.00E+00	0.00E+00
3.49E-05	44.71629	0.1482	0.00E+00	0.00E+00
3.50E-05	44.66884	0.14804	0.00E+00	0.00E+00
3.52E-05	44.52151	1.48E-01	0.00E+00	0.00E+00
3.55E-05	44.37565	1.47E-01	0.00E+00	0.00E+00
3.59E-05	44.08824	1.46E-01	0.00E+00	0.00E+00
3.69E-05	43.53001	1.44E-01	0.00E+00	0.00E+00
3.88E-05	42.47516	1.41E-01	0.00E+00	0.00E+00
4.25E-05	40.57966	1.34E-01	0.00E+00	0.00E+00
4.63E-05	38.92054	1.29E-01	0.00E+00	0.00E+00
5.00E-05	37.45255	1.24E-01	0.00E+00	0.00E+00
